Algorithm,Items,Alpha,CoolingMode,BinaryArray,Iterations,Time,Value,Weight
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",1000,0.018331050872802734,129,141
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0]",1000,0.03297305107116699,141,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1000,0.03557729721069336,108,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]",1000,0.018271923065185547,158,142
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1000,0.01735401153564453,125,142
Simulated Annealing,20,0.97,GEOMETRIC,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",1000,0.017332077026367188,118,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",1000,0.017251968383789062,159,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]",1000,0.018306255340576172,131,141
Simulated Annealing,20,0.97,GEOMETRIC,"[0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",1000,0.01822662353515625,90,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",1000,0.017369985580444336,104,142
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",1000,0.017267227172851562,103,142
Simulated Annealing,20,0.97,GEOMETRIC,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",1000,0.019298553466796875,115,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",1000,0.02463078498840332,156,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0]",1000,0.03808450698852539,129,135
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1]",1000,0.037042856216430664,125,142
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",1000,0.019418716430664062,112,141
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0]",1000,0.01876664161682129,147,143
Simulated Annealing,20,0.97,GEOMETRIC,"[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",1000,0.021398305892944336,159,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",1000,0.01733112335205078,117,142
Simulated Annealing,20,0.97,GEOMETRIC,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",1000,0.019555330276489258,124,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1000,0.018374204635620117,110,141
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1]",1000,0.017271995544433594,126,141
Simulated Annealing,20,0.97,GEOMETRIC,"[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1000,0.01836848258972168,117,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0]",1000,0.032926082611083984,131,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1000,0.03386807441711426,107,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1]",1000,0.016288042068481445,143,141
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",1000,0.020388126373291016,119,142
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0]",1000,0.01723456382751465,162,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1000,0.01737046241760254,113,141
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",1000,0.0203855037689209,132,142
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]",1000,0.0421299934387207,149,142
Simulated Annealing,20,0.97,GEOMETRIC,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1]",1000,0.05114173889160156,109,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",1000,0.0382695198059082,116,142
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",1000,0.03890848159790039,142,139
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",1000,0.04297065734863281,116,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",1000,0.04674935340881348,107,138
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",1000,0.04087328910827637,126,142
Simulated Annealing,20,0.97,GEOMETRIC,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0]",1000,0.04062008857727051,140,143
Simulated Annealing,20,0.97,GEOMETRIC,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]",1000,0.03972053527832031,103,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0]",1000,0.03250908851623535,112,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1]",1000,0.04398369789123535,135,139
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",1000,0.034446001052856445,168,139
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0]",1000,0.018139123916625977,144,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0]",1000,0.01918196678161621,123,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0]",1000,0.021302461624145508,128,141
Simulated Annealing,20,0.97,GEOMETRIC,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0]",1000,0.03161168098449707,105,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",1000,0.022437095642089844,157,142
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",1000,0.030622482299804688,101,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0]",1000,0.028468847274780273,156,143
Simulated Annealing,20,0.97,GEOMETRIC,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",1000,0.02334284782409668,113,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",1000,0.02367091178894043,130,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1000,0.02645254135131836,63,142
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]",1000,0.03258872032165527,112,142
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]",1000,0.02877640724182129,135,138
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]",1000,0.03964948654174805,133,140
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1]",1000,0.038721561431884766,137,142
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",1000,0.0408475399017334,130,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1000,0.0416722297668457,142,141
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",1000,0.043829917907714844,115,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0]",1000,0.040812015533447266,151,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",1000,0.03944516181945801,115,141
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1]",1000,0.03974127769470215,118,143
Simulated Annealing,20,0.97,GEOMETRIC,"[0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1]",1000,0.03867673873901367,173,143
Simulated Annealing,20,0.97,GEOMETRIC,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]",1000,0.04461026191711426,146,139
